Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Net total
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58:00,Cash,14.58,35.54376657824934,8.040000000000001,6.4,22.62
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2019-03-28,15:31:00,Credit card,163.59,36.27191273860539,93.11000000000004,9.1,256.70000000000005
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,2019-03-02,11:22:00,Credit card,428.38,21.470210815765352,117.12,7.1,545.5
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,13.0025,273.0525,2019-02-08,13:12:00,Credit card,169.94,34.65102864833686,90.11000000000001,7.7,260.05
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2019-03-22,18:33:00,Cash,137.58,38.06050783360345,84.53999999999999,4.5,222.12
746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02:00,Ewallet,16.8,22.15013901760889,4.779999999999998,7.2,21.58
233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,11:21:00,Cash,75.39,23.725212464589237,23.450000000000003,8.4,98.84
767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,25.131,527.751,2019-01-23,12:10:00,Ewallet,389.25,22.55580756834189,113.37,5.4,502.62
340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,8.01,168.21,2019-01-25,11:40:00,Cash,114.94,28.252184769038696,45.25999999999999,9.7,160.2
405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,21.565,452.865,2019-02-02,18:31:00,Credit card,268.83,37.66983538140506,162.47000000000003,5.5,431.3
731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,29.028,609.588,2019-03-30,17:58:00,Cash,460.75,20.63697120022047,119.80999999999995,4.6,580.56
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,338.31,2019-03-30,17:04:00,Cash,233.01,27.68156424581006,89.19,6.6,322.2
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,20:35:00,Credit card,123.22,36.98476015137568,72.32000000000002,6.3,195.54000000000002
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2019-03-18,16:10:00,Credit card,102.31,38.47865303668069,63.98999999999998,4.2,166.29999999999998
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,2019-03-07,16:54:00,Ewallet,240.33,28.532770310455565,95.94999999999996,4.4,336.28
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2019-03-16,10:11:00,Ewallet,222.55,35.24876345650276,121.14999999999998,6.7,343.7
575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26:00,Ewallet,23.83,38.26424870466322,14.770000000000003,6.7,38.6
541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,26.388,554.148,2019-02-02,20:29:00,Cash,335.49,36.43133242382901,192.26999999999998,8.4,527.76
246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,12:12:00,Cash,217.04,33.829268292682926,110.96000000000001,6.2,328.0
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,194.985,2019-01-08,13:05:00,Ewallet,134.56,27.539041464728047,51.139999999999986,5.0,185.7
305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,30.19,633.99,2019-02-12,16:19:00,Cash,469.22,22.288837363365356,134.58000000000004,6.0,603.8000000000001
493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,18.49,388.29,2019-01-01,19:48:00,Credit card,294.81,20.278528934559212,74.98999999999995,7.0,369.79999999999995
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2019-03-21,15:25:00,Ewallet,133.92,32.34996969084665,64.04000000000002,6.6,197.96
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,14:42:00,Cash,299.84,27.028474081284998,111.06000000000006,7.3,410.90000000000003
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2019-03-23,18:59:00,Ewallet,118.47,20.275908479138625,30.129999999999995,8.3,148.6
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,20:47:00,Cash,16.67,27.395470383275256,6.289999999999999,4.3,22.96
627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,34.956,734.076,2019-02-04,13:21:00,Ewallet,510.18,27.025403364229327,188.9400000000001,9.8,699.1200000000001
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2019-03-13,19:48:00,Ewallet,48.44,30.20172910662825,20.960000000000008,8.2,69.4
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2019-03-15,18:20:00,Credit card,127.59,35.10172939979654,69.00999999999999,7.2,196.6
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,2019-03-05,20:24:00,Ewallet,160.13,20.94687993680885,42.43000000000001,8.7,202.56
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,2019-03-05,13:44:00,Credit card,84.74,30.08250825082508,36.459999999999994,8.4,121.19999999999999
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,11:48:00,Ewallet,137.4,31.224346781459605,62.379999999999995,7.1,199.78
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2019-03-20,14:14:00,Cash,417.46,31.266464699683883,189.90000000000003,5.5,607.36
556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,6.322,132.762,2019-01-01,15:51:00,Cash,84.32,33.312242961088266,42.120000000000005,8.5,126.44
862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,27.072,568.512,2019-01-27,11:17:00,Cash,430.34,20.51935579196217,111.09999999999997,6.2,541.4399999999999
401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,4.9065,103.0365,2019-01-21,17:36:00,Cash,72.35,26.27127280138592,25.78,8.9,98.13
420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,20.608,432.768,2019-02-02,15:47:00,Cash,255.33,38.050756987577635,156.83,9.6,412.16
277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,77.6685,2019-02-03,15:53:00,Credit card,48.74,34.10842233337839,25.229999999999997,5.4,73.97
573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40:00,Ewallet,20.54,35.611285266457685,11.36,9.1,31.9
620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,2019-01-27,19:48:00,Ewallet,99.5,28.314121037463984,39.30000000000001,9.0,138.8
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2019-03-25,17:53:00,Cash,113.7,39.07405422784267,72.92,6.3,186.62
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,16:36:00,Credit card,66.32,25.019785189372534,22.13000000000001,9.5,88.45
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,203.112,2019-01-28,20:54:00,Ewallet,150.97,21.955128205128204,42.47,9.8,193.44
387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,7.275,152.775,2019-01-08,12:50:00,Cash,97.91,32.70790378006873,47.59,6.7,145.5
862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,25.215,529.515,2019-01-29,10:48:00,Credit card,306.31,39.260360896291886,197.98999999999995,7.7,504.29999999999995
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2019-03-29,14:28:00,Cash,213.21,30.425844346549187,93.23999999999998,7.0,306.45
602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,4.785,100.485,2019-02-09,17:15:00,Credit card,76.29,20.28213166144199,19.409999999999982,5.1,95.69999999999999
347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,31.759,666.939,2019-01-16,18:03:00,Credit card,479.29,24.542649327749604,155.88999999999993,6.2,635.18
209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,10.7275,225.2775,2019-01-05,17:29:00,Ewallet,158.82,25.975297133535303,55.72999999999999,6.1,214.54999999999998
595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,18.998,398.958,2019-01-27,18:05:00,Ewallet,290.32,23.591957048110338,89.64000000000004,9.3,379.96000000000004
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2019-03-14,12:07:00,Cash,424.02,39.15189782593098,272.83000000000004,7.6,696.85
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,19:49:00,Credit card,265.87,34.95216891346365,142.86,8.2,408.73
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52:00,Ewallet,34.29,33.37866718476782,17.18,8.5,51.47
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,2019-03-29,16:48:00,Ewallet,183.79,32.99671892088954,90.51000000000002,9.8,274.3
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,206.7975,2019-01-22,20:46:00,Credit card,148.1,24.8032495557248,48.849999999999994,8.7,196.95
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,18:14:00,Ewallet,53.04,23.639504750935785,16.419999999999995,9.7,69.46
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,377.58,2019-01-17,15:05:00,Credit card,216.94,39.67185761957731,142.66000000000003,4.3,359.6
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2019-03-26,10:34:00,Credit card,106.92,22.030190330343466,30.209999999999994,7.7,137.13
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2019-03-20,11:23:00,Cash,344.75,30.914592601498935,154.26999999999998,7.3,499.02
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,235.872,2019-02-06,13:55:00,Credit card,141.63,36.95245726495726,83.00999999999999,5.9,224.64
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,132.027,2019-01-01,11:43:00,Cash,82.52,34.37251471289963,43.22,5.0,125.74
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,514.773,2019-01-27,14:36:00,Credit card,315.96,35.55256394566149,174.3,8.0,490.26
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,16:03:00,Ewallet,282.85,38.11399190460561,174.19999999999993,7.1,457.04999999999995
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,164.682,2019-01-16,20:03:00,Credit card,105.98,32.42795205304769,50.86,9.0,156.84
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,125.706,2019-01-13,14:55:00,Ewallet,82.1,31.423321082525895,37.620000000000005,6.7,119.72
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,570.78,2019-02-07,11:28:00,Credit card,382.79,29.58241353936718,160.81,6.1,543.6
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,19:41:00,Cash,586.92,33.51683827777212,295.8900000000001,9.3,882.8100000000001
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,160.209,2019-02-12,19:01:00,Ewallet,108.47,28.909424564163054,44.109999999999985,7.0,152.57999999999998
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,728.112,2019-01-24,18:04:00,Credit card,440.27,36.5092870327642,253.17000000000007,7.2,693.44
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,240.975,2019-02-06,19:20:00,Ewallet,163.57,28.727668845315907,65.93,8.2,229.5
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2019-03-26,10:31:00,Ewallet,101.63,30.76503849036038,45.16,8.4,146.79
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2019-03-11,13:28:00,Ewallet,98.22,30.63559322033898,43.379999999999995,6.2,141.6
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,122.5245,2019-02-07,11:36:00,Ewallet,84.12,27.911560545033854,32.57000000000001,7.4,116.69000000000001
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,77.658,2019-01-05,11:32:00,Credit card,50.17,32.16603569497025,23.789999999999992,5.0,73.96
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,2019-03-07,11:44:00,Ewallet,71.41,27.088013069226058,26.53,6.9,97.94
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,17:16:00,Credit card,178.23,39.0041067761807,113.97,4.9,292.2
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,551.124,2019-02-01,18:43:00,Ewallet,409.28,22.024081694863593,115.60000000000002,5.1,524.88
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,96.642,2019-01-22,11:00:00,Ewallet,66.08,28.2051282051282,25.959999999999994,9.1,92.03999999999999
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,79.674,2019-01-03,10:30:00,Credit card,47.91,36.86083289404323,27.97,7.1,75.88
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,84.756,2019-02-13,12:14:00,Credit card,50.03,38.0203171456888,30.689999999999998,5.0,80.72
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43:00,Credit card,71.32,36.6719943171728,41.30000000000001,5.5,112.62
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40:00,Credit card,48.75,31.530898876404496,22.450000000000003,9.2,71.2
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40:00,Ewallet,111.45,28.207936098943577,43.790000000000006,4.9,155.24
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23:00,Ewallet,218.86,25.60842963970089,75.34000000000003,8.9,294.20000000000005
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08:00,Credit card,354.61,35.3550268890712,193.94000000000005,6.0,548.5500000000001
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45:00,Cash,205.72,20.170741171905313,51.97999999999999,4.2,257.7
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28:00,Cash,256.17,35.36936118679988,140.19,7.3,396.36
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31:00,Ewallet,120.39,29.92840928933124,51.42,6.5,171.81
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49:00,Cash,314.43,35.671760878905054,174.36,8.9,488.79
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34:00,Cash,340.61,35.01793345543345,183.54999999999995,9.7,524.16
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23:00,Credit card,92.43,30.639351643403863,40.829999999999984,8.6,133.26
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51:00,Cash,94.51,30.116829340431828,40.730000000000004,6.9,135.24
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45:00,Credit card,84.75,24.626467449306293,27.689999999999998,7.7,112.44
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38:00,Cash,99.98,30.607995558023323,44.10000000000001,9.5,144.08
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23:00,Ewallet,774.34,21.40276086073893,210.8599999999999,4.5,985.1999999999999
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24:00,Ewallet,180.69,27.712433989438306,69.26999999999998,5.6,249.95999999999998
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54:00,Ewallet,164.14,24.44996778053945,53.120000000000005,8.2,217.26
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32:00,Cash,149.76,22.891566265060234,44.45999999999998,7.3,194.21999999999997
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42:00,Credit card,688.1,22.85874439461883,203.89999999999998,4.4,892.0
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58:00,Ewallet,230.82,31.983734087694486,108.54000000000002,5.7,339.36
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08:00,Ewallet,276.58,38.13358385898986,170.48000000000008,5.0,447.06000000000006
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02:00,Cash,157.13,20.841309823677584,41.370000000000005,9.0,198.5
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01:00,Credit card,642.9,20.834872552641297,169.19999999999993,6.3,812.0999999999999
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40:00,Credit card,388.77,21.189945266572064,104.52999999999997,9.4,493.29999999999995
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55:00,Cash,373.65,36.84717574282527,218.01,7.7,591.66
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33:00,Credit card,398.53,28.70916961826053,160.49,5.5,559.02
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42:00,Ewallet,390.59,24.576140269570935,127.27000000000004,4.1,517.86
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16:00,Credit card,326.42,20.42418332520722,83.78000000000003,7.6,410.20000000000005
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48:00,Cash,192.08,27.97900262467192,74.62000000000003,8.6,266.70000000000005
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35:00,Ewallet,47.52,32.985474545198144,23.390000000000008,8.3,70.91000000000001
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55:00,Credit card,89.61,38.106092001657686,55.17,8.1,144.78
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33:00,Credit card,264.37,38.45419625189151,165.17999999999995,8.6,429.54999999999995
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49:00,Ewallet,342.59,39.80884445771915,226.5800000000001,6.3,569.1700000000001
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43:00,Cash,173.91,27.898009950248753,67.28999999999999,5.8,241.2
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43:00,Ewallet,98.05,22.843877872206487,29.03,6.2,127.08
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54:00,Cash,192.69,25.046678076863227,64.38999999999999,7.7,257.08
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15:00,Ewallet,95.18,31.535030930801323,43.84,8.1,139.02
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37:00,Cash,61.69,24.455057555718835,19.97,7.3,81.66
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54:00,Cash,215.52,30.638516992790937,95.20000000000002,8.4,310.72
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06:00,Credit card,146.43,21.257259625725965,39.53,8.0,185.96
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03:00,Credit card,43.86,39.352876106194685,28.459999999999994,9.5,72.32
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58:00,Ewallet,128.61,32.01712654614652,60.56999999999999,7.0,189.18
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53:00,Credit card,163.56,20.924385998839686,43.28,9.8,206.84
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03:00,Cash,102.21,34.906381352693934,54.81000000000002,9.2,157.02
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38:00,Ewallet,151.58,29.595912679981417,63.72,7.7,215.3
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07:00,Cash,428.66,28.089246770676056,167.44,5.3,596.1
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23:00,Cash,45.09,38.3173734610123,28.00999999999999,4.4,73.1
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54:00,Credit card,183.46,34.286123647825775,95.72,4.3,279.18
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38:00,Ewallet,128.64,24.186704384724187,41.03999999999999,9.4,169.67999999999998
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13:00,Cash,35.34,22.465993856954793,10.239999999999995,9.8,45.58
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51:00,Ewallet,178.27,20.979609929078016,47.33000000000001,4.8,225.60000000000002
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05:00,Cash,196.82,32.22451790633609,93.57999999999998,5.3,290.4
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30:00,Credit card,29.31,34.07557354925777,15.150000000000002,8.7,44.46
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30:00,Credit card,117.88,24.725415070242672,38.72000000000003,9.5,156.60000000000002
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11:00,Ewallet,265.05,36.88384054864979,154.88999999999993,5.3,419.93999999999994
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53:00,Cash,123.2,33.134328358208954,61.05,9.2,184.25
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22:00,Ewallet,99.99,28.903583617747437,40.64999999999999,9.6,140.64
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16:00,Ewallet,51.8,37.650457390467025,31.28,6.4,83.08
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06:00,Credit card,48.77,24.95768579781504,16.21999999999999,4.5,64.99
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35:00,Ewallet,616.79,20.475760701392478,158.81000000000006,6.9,775.6
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54:00,Ewallet,257.68,21.213233045924294,69.38,7.8,327.06
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08:00,Cash,236.05,35.013627728987146,127.18,4.5,363.23
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26:00,Cash,98.75,22.244094488188974,28.25,8.6,127.0
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56:00,Ewallet,292.19,22.196778058847027,83.36000000000001,5.2,375.55
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16:00,Credit card,143.27,28.062864028921464,55.889999999999986,6.4,199.16
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00,Ewallet,21.59,29.467494282914082,9.02,5.2,30.61
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37:00,Ewallet,78.61,32.10399032648126,37.17,8.9,115.78
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18:00,Credit card,22.65,21.788674033149178,6.310000000000002,6.2,28.96
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23:00,Cash,634.29,28.789868983867173,256.44000000000005,6.7,890.73
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45:00,Cash,221.68,20.732317814489008,57.97999999999996,7.2,279.65999999999997
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08:00,Credit card,54.18,33.053255900160636,26.750000000000007,9.0,80.93
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25:00,Ewallet,506.48,24.91030392883617,168.01999999999998,4.2,674.5
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24:00,Ewallet,266.44,23.542240587695137,82.04000000000002,4.2,348.48
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51:00,Cash,293.98,32.51147842056932,141.61999999999995,6.9,435.59999999999997
